id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
7916575,"Centrally located Studio in Boston ,#35",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,140,1,205,2024-03-16,2.39,86,349,25,STR-441248
7920759,"Beacon Hill- 2br, 2 bath Personal Home",41766550,Mike,,Beacon Hill,42.357753697635744,-71.07018581917023,Entire home/apt,,29,35,2022-10-26,0.37,1,0,0,STR-416284
7927765,Andrew Sq Room Close to T&Shops,18479599,Agnieszka,,Dorchester,42.32404,-71.05822,Private room,75,91,4,2017-04-01,0.04,7,365,0,
7934491,A Very Large Room - Beige Room,18479599,Agnieszka,,Dorchester,42.32601,-71.05969,Private room,200,91,1,2016-10-28,0.01,7,365,0,
7939556,Andrew Sq - Quiet Yellow Room,18479599,Agnieszka,,Dorchester,42.3241,-71.05963,Private room,100,91,1,2015-10-02,0.01,7,365,0,
7949859,A Very Large Room- Great for Couple,18479599,Agnieszka,,Dorchester,42.3242,-71.05839,Private room,85,91,6,2019-04-17,0.06,7,365,0,
7984226,North End Studio,36050005,Janna,,North End,42.36388,-71.05765,Entire home/apt,,91,0,,,1,0,0,
8014642,Nice bedroom in a shared apt.,17549955,Arnaldo,,Roxbury,42.32554,-71.09757,Private room,,91,2,2015-09-08,0.02,1,0,0,
8014683,One-Bed Condo (Downtown Boston),24123098,Abhishek,,Downtown,42.35308,-71.05804,Entire home/apt,,91,2,2015-11-25,0.02,1,0,0,
8025718,"Charming Studio in Boston Brownstone, #6",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,115,29,114,2023-11-19,1.10,86,338,5,STR-463184
8042434,Live beside the State House!,26988,Anne,,Downtown,42.35771,-71.0616,Entire home/apt,85,91,1,2023-12-15,0.29,9,84,1,
8055839,Updated South Boston Condo,39621923,Kevin,,South Boston,42.33567,-71.05366,Entire home/apt,,91,5,2015-10-12,0.05,1,0,0,
8067585,Friendly Resting Spot/Great Transit,27756951,Hannah & Philip,,Jamaica Plain,42.30439,-71.11454,Private room,,91,32,2019-05-26,0.32,1,88,0,
8082512,"Stylish Downtown Studio in the Boston, C.Ave# 34",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,140,1,163,2024-01-23,1.58,86,0,13,STR-441247
8112652,Boston University Harvard MIT,30489899,Home On Blaine,,Allston,42.3547,-71.13722,Private room,,91,12,2022-12-22,0.12,5,259,0,
8170181,Gorgeous Beacon Hill Apartment,26303242,Mark,,Beacon Hill,42.36105,-71.06645,Entire home/apt,90,29,206,2023-07-01,1.99,1,209,2,
8206536,"Centrally located Studio in the SouthEnd, #25",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,140,1,239,2024-03-23,2.81,86,326,42,LB-101763
8231382,Sunny Studio near Airport & Train station,23777641,Gavin,,East Boston,42.37594,-71.03634,Entire home/apt,,90,161,2023-12-04,1.58,2,0,3,
8381472,Beautiful brown stone in South End,44169062,Nick,,South End,42.34274,-71.07832,Entire home/apt,,91,0,,,1,0,0,
8390793,awesome apartment in great location,44203099,Jorge,,North End,42.36625,-71.05624,Private room,,91,0,,,1,0,0,
8403945,"Charming Studio in Boston Brownstone, C. Ave #33",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,140,1,122,2024-03-01,1.41,86,332,6,STR-441257
8483020,Country Cottage in the City,44676705,Mark,,West Roxbury,42.25481,-71.14593,Entire home/apt,129,4,169,2024-03-18,1.65,1,72,21,
8490356,Gorgeous and Bright Victorian Home,44581223,Andre,,Hyde Park,42.25274,-71.11599,Private room,61,29,41,2023-05-31,0.40,5,320,1,STR-416718
8518237,Executive Garden Apartment,44851947,James,,Brighton,42.34196,-71.16095,Entire home/apt,299,2,341,2024-03-19,3.29,1,130,27,STR-413555
8552338,Sunny Room  Allston,17892292,Marlene,,Allston,42.35953,-71.13511,Private room,,91,27,2018-07-02,0.26,5,0,0,
8553163,"Boston, Back Bay Condo w/Private Roof Deck",8214532,Rob,,Back Bay,42.34542,-71.08055,Entire home/apt,331,29,119,2022-04-30,1.39,1,263,0,Exempt: This listing is a unit used for furnished institutional or business stays
8584276,Furnished Back Bay 345,3521413,Elly,,Back Bay,42.34874,-71.08911,Entire home/apt,,180,9,2021-12-18,0.09,1,0,0,
8596566,South End Boston Apartment with Private Garden,3668535,Jonas,,South End,42.345741,-71.072525,Entire home/apt,343,3,38,2023-11-13,0.37,1,87,19,STR-544908
8634599,"Stunning suite, historic victorian",45402419,Jil,,Jamaica Plain,42.30928,-71.11108,Private room,157,91,40,2019-10-29,0.39,3,365,0,STR-413427
8645254,"Lovely, Quiet Room",41306542,Becky,,Hyde Park,42.25907,-71.11893,Private room,47,91,16,2023-10-24,0.18,1,104,1,
8720718,Cozy studio apartment in Jamaica plain!,45771009,Riyo,,Jamaica Plain,42.3168,-71.10721,Entire home/apt,113,2,597,2024-03-10,5.81,2,33,81,STR-383174
8732121,"Downtown Beacon Hill Convenient, Comfy Studio #10",22348222,Maverick,,Beacon Hill,42.36017,-71.06346,Entire home/apt,118,1,296,2024-03-17,2.90,86,299,22,STR-463203
8734707,Suite Petite Attique by Longwood & Train,45824409,Celia,,Roxbury,42.32776,-71.09194,Private room,,4,209,2024-03-18,2.04,2,13,26,STR-516495
8884103,Cozy Beacon Hill Room,46486589,Caroline,,Beacon Hill,42.36048,-71.06417,Private room,,91,0,,,1,0,0,
8904297,Cozy Double Times II,46575567,Sandy,,Mattapan,42.27173,-71.07936,Private room,70,29,61,2019-11-10,0.64,2,365,0,STR-420874
8904656,Fireplace Haven,46575567,Sandy,,Mattapan,42.2719,-71.07935,Private room,75,29,37,2019-11-04,0.46,2,365,0,STR-420874
8908145,"Elegant, spacious boudoir with fireplace.",45402419,Jil,,Jamaica Plain,42.30861,-71.11105,Private room,323,91,15,2019-10-21,0.16,3,365,0,STR-413427
8923817,"Elegant studio,kitchn, soaking tub",45402419,Jil,,Jamaica Plain,42.30994,-71.11119,Entire home/apt,146,91,23,2018-10-21,0.22,3,365,0,
8947232,Just around the corner from the Red Line!,16186589,Marie,,Dorchester,42.28946,-71.06818,Private room,50,30,14,2023-05-31,0.14,27,365,1,
9018434,Warm & Cozy Home for Your Stay!,15583990,Natalia,,Dorchester,42.29005,-71.06222,Entire home/apt,425,1,21,2023-10-09,0.21,7,325,1,STR-453623
9030478,Modern/chic one-bedroom in eco Smart Home -Room #1,15975701,Taylor,,Roxbury,42.314381973834216,-71.07606359065176,Private room,76,1,21,2024-03-13,1.68,1,4,20,STR-520018
9078998,Studio on Charles St. in Beacon Hil,9240628,Patrick,,Beacon Hill,42.35867,-71.07008,Entire home/apt,,91,12,2017-07-31,0.12,1,0,0,
9110103,Fully furnished apartment in Boston (Hyde Park),47480466,KerrieAnn,,Hyde Park,42.25742,-71.12604,Entire home/apt,,29,3,2022-10-23,0.17,1,0,0,STR-447649
9110708,Cozy & sunny apartment BU/Allston,32018716,Linh,,Allston,42.35326,-71.127,Entire home/apt,,91,0,,,1,0,0,
9114896,"Private fl w/2BR, 1B, 1LR w/full kitchen",43777733,Marc,,Brighton,42.35475,-71.15875,Entire home/apt,120,29,69,2023-12-16,0.68,1,157,2,
9130532,"Centrally located, cozy studio",47559181,Reitumetse,,Fenway,42.34753,-71.10353,Entire home/apt,,91,2,2016-03-15,0.02,1,0,0,
9133627,Comfy Beacon Hill Studio Great for Work Travel; #4,22348222,Maverick,,Beacon Hill,42.36017,-71.06346,Entire home/apt,115,1,260,2024-03-03,2.89,86,335,39,STR-415618
9148781,Your Home Base for 1+ Months | The Lincoln Suite,5430185,Laura And Olivia,,South End,42.34299,-71.07305,Entire home/apt,146,91,20,2023-12-18,0.20,7,179,5,Exempt: This listing is a hotel or motel
9166393,Spacious room close to T-Station,20224115,Ricardo,,Roxbury,42.32708,-71.09752,Private room,,91,1,2015-11-16,0.01,1,0,0,
9216838,"Big, Bright, and Spacious Bedroom",47928798,Jessica,,Allston,42.35291,-71.12859,Private room,,91,10,2018-02-25,0.10,1,0,0,
9218312,"Arboretum retreat with AC, private bath, entrance.",47935411,Jone,,Roslindale,42.29021,-71.13046,Private room,150,29,139,2020-03-16,1.39,1,89,0,STR-400545
9292118,Beautiful 2BD / 1 BA - 1st Floor,2935501,John,,West Roxbury,42.27843,-71.16233,Entire home/apt,194,4,197,2024-03-17,1.94,1,55,34,STR-529396
9301075,Double in Arts & Crafts Bungalow,9241244,Keith (& Beth),,West Roxbury,42.2779,-71.14423,Private room,,29,66,2019-10-30,0.65,2,0,0,STR-397944
9340410,Two rooms in Arts & Crafts Bungalow,9241244,Keith (& Beth),,West Roxbury,42.2779,-71.14423,Private room,,29,133,2020-02-03,1.38,2,0,0,STR-397944
9349614,"Sunny, Family-Friendly Apartment",3900945,Emily And Carl,,Jamaica Plain,42.30627,-71.10763,Entire home/apt,,91,1,2016-04-22,0.01,2,0,0,
9349646,Family-friendly private room,3900945,Emily And Carl,,Jamaica Plain,42.30571,-71.10567,Private room,,91,1,2016-06-24,0.01,2,0,0,
9382898,"Private Bed and Bathroom,parking, close to airport",48677395,Andrew,,East Boston,42.38074,-71.03767,Private room,,91,267,2019-11-29,2.69,1,0,0,STR-413547
9393163,Charming Bedroom in Kenmore,47487818,Kayla,,Fenway,42.34971,-71.09535,Private room,,91,0,,,1,0,0,
9473816,Back Bay apartment,16154941,Kayla,,Back Bay,42.35166,-71.07955,Entire home/apt,,91,2,2016-07-31,0.02,1,0,0,
9532771,Tranquil room in great spot!,49365462,Andrea,,Jamaica Plain,42.32112,-71.1145,Private room,,91,0,,,1,0,0,
9616816,Stunning triplex loft style condo - Quiet building,10778805,Paul,,Roxbury,42.33445358276367,-71.07862854003906,Entire home/apt,290,91,0,,,4,363,0,
9685076,Workable & Inexpensive Room Near the 2 T lines!,16186589,Marie,,Dorchester,42.30489,-71.07071,Private room,45,30,21,2023-09-05,0.22,27,325,3,
9685085,Peaceful Private Bedroom Near T!,16186589,Marie,,Dorchester,42.28885,-71.07005,Private room,41,30,23,2023-06-16,0.24,27,311,1,
9751520,1 BR Apt Close to Airport/Train,50297998,Tyler,,East Boston,42.36583,-71.03529,Entire home/apt,,91,2,2016-01-14,0.02,1,0,0,
9813223,"LOADED ALLSTON STUDIO: Steps to BU, BC & hospitals",25279966,Vj,,Allston,42.34908,-71.13251,Entire home/apt,129,250,98,2023-08-08,0.97,2,0,3,STR-415701
9834727,"Hideaway in Boston's North End-""Little Italy""",50648271,Richard,,North End,42.36594,-71.05669,Entire home/apt,257,29,178,2023-11-06,1.78,1,174,19,STR-430930
9878725,Small Cozy Attic Bedroom,17892292,Marlene,,Allston,42.36152,-71.13333,Private room,,91,1,2018-03-05,0.01,5,0,0,
9941923,"Big, Bright, Boston Brownstone",51094247,Jud,,Fenway,42.35054,-71.09779,Entire home/apt,,91,0,,,1,0,0,
9970895,South End-Close to Everything!,51173591,Elena,,South End,42.33512,-71.0743,Entire home/apt,,91,6,2016-06-16,0.06,1,0,0,
10008626,Bright and Cozy Chinatown Apt,27014807,Geoff,,Chinatown,42.34862,-71.06172,Entire home/apt,207,91,18,2023-08-31,0.18,1,14,1,
10123024,"Private, amazing 1-bedroom apt in central location",28564205,Aanchal,,Allston,42.35128,-71.13059,Entire home/apt,125,91,5,2019-09-08,0.07,1,89,0,
10132073,Extended stays,51992629,Jef,,East Boston,42.37126,-71.03893,Entire home/apt,209,5,71,2023-11-05,0.75,1,224,7,STR-446458
10190260,Share South End Loft at Silver Line w/ parking!,10778805,Paul,,Roxbury,42.33423,-71.07898,Private room,86,91,4,2021-06-30,0.04,4,166,0,
10249798,2nd floor room in Victorian House,26062958,Yvonne,,Roxbury,42.32449,-71.06931,Private room,,29,46,2019-10-06,0.50,2,0,0,STR-415034
10299047,"2BR w deck near subway, downtown & hospitals",52989144,Brian,,Jamaica Plain,42.31431,-71.10305,Entire home/apt,125,30,50,2023-11-18,0.52,1,202,3,
10427199,The Boston Christopher Studio Suite,48494513,Inn Boston,,South End,42.34244,-71.07936,Entire home/apt,219,29,103,2020-02-29,1.04,8,177,0,STR-423342
10427882,The Boston Christopher One Bedroom,48494513,Inn Boston,,South End,42.34433,-71.07783,Entire home/apt,229,29,69,2021-04-11,0.70,8,179,0,STR-423339
10524872,Spacious loft in the quiet suburbs #1,7324551,Bo,,Brighton,42.34488,-71.15435,Shared room,39,60,16,2023-07-01,0.17,4,62,2,
10575430,Cozy 4BD apartment with AirBeds,16186589,Marie,,Dorchester,42.30027,-71.06324,Entire home/apt,160,30,3,2018-12-23,0.04,27,365,0,
10749312,Welcome to J.P.! 3BR near T w parking,55571157,Steve,,Jamaica Plain,42.31659,-71.10565,Entire home/apt,399,3,44,2023-08-19,0.46,1,21,5,STR447709
10787333,Garden Apt - Highland Park/Fort Hill (Orange Line),22901863,Ziyad,,Roxbury,42.32777,-71.09331,Entire home/apt,139,5,77,2023-12-20,0.81,1,65,16,STR-481385
10835494,"2-bedrom loft condo near BC, BU & Fenway w/parking",8207666,Greg,,Brighton,42.33786,-71.15137,Entire home/apt,260,29,73,2022-11-28,0.78,1,234,0,
10883063,spacious 3rd floor loft in home,24593919,Minor,,Jamaica Plain,42.32385,-71.10746,Entire home/apt,99,91,70,2018-08-22,0.72,1,89,0,
10987109,Large Bedroom by the Harvard,32304279,Charles And Grace,,Allston,42.35843,-71.12955,Private room,250,29,13,2023-10-08,0.16,1,89,1,STR-416314
11202183,Second Oldest Home in Beacon Hill,58330337,Norah,,Beacon Hill,42.35786,-71.06482,Entire home/apt,224,1,676,2024-03-17,7.14,1,96,108,STR-411266
11240774,"New, furnished 1 bedroom apt w gym",10258834,Jared,,Fenway,42.34547,-71.10365,Entire home/apt,,91,14,2017-03-05,0.14,1,0,0,
11258721,Sizeable Private Room w/ Air Bed & Convenient to T,16186589,Marie,,Dorchester,42.303,-71.07109,Private room,45,30,15,2023-11-15,0.15,27,365,3,
11271947,Charming 1BR in Boston’s “South End” neighborhood,38067066,Dana,,South End,42.33524,-71.07516,Entire home/apt,83,91,0,,,1,125,0,
11282071,Luxury Downtown Boston Apartment,42767050,Damandeep,,Downtown,42.35208,-71.06282,Private room,,91,0,,,1,0,0,
11357756,BEST LOCATION IN THE CITY STUDIO W/ FAST WIFI,56359408,Billy,,Downtown,42.35145,-71.06461,Entire home/apt,170,91,41,2023-12-18,0.47,3,223,1,
11370704,Charming Modern Home in JP!,1263583,Eric,,Jamaica Plain,42.30897,-71.10767,Entire home/apt,,91,7,2019-09-28,0.07,1,0,0,STR-398980
11376403,Spacious & Great Private Room with Airbed Near T!,16186589,Marie,,Dorchester,42.30372,-71.07226,Private room,42,30,18,2023-12-19,0.19,27,331,3,
11378662,Chic Seaport Studio| Close to BCEC|Walk Everywhere,3851718,Ting,,South Boston Waterfront,42.34864,-71.04869,Entire home/apt,130,90,19,2022-04-09,0.33,1,330,0,STR-410445
11521541,Historic and Charming Brownstone,14133713,Katy,,Charlestown,42.38231,-71.06871,Entire home/apt,950,29,10,2018-05-04,0.11,1,158,0,STR-406505
11592154,Sunny Riverview Right In Fenway!,24120885,Nihala,,Fenway,42.34942,-71.0955,Private room,,91,2,2016-03-27,0.02,1,0,0,
11618815,East Boston waterfront with parking,61523768,James,,East Boston,42.3661,-71.03959,Private room,125,1,168,2024-03-10,1.73,1,92,18,STR-530662
11639480,Charming Multi Family Home,61701374,Jasiya,,Roxbury,42.30877,-71.08654,Private room,,91,13,2019-12-22,0.14,1,0,0,
11656698,Spacious 2 bedroom Apartment.,8898973,Adriana & Gianni,,Roxbury,42.32378,-71.09648,Entire home/apt,110,30,225,2023-05-17,2.31,4,170,1,Exempt: This listing is a unit used for furnished institutional or business stays
11739985,Two Room Master Suite with Spa Bath,35411494,Jon&Margrit,,Jamaica Plain,42.31937,-71.10497,Private room,,29,180,2021-01-24,1.85,1,0,0,STR383312
11759332,Pleasant & Lovely Room Near T!,16186589,Marie,,Dorchester,42.28921,-71.06337,Private room,50,30,14,2023-09-01,0.20,27,365,3,
11760822,"Boston ШkolarFlat - safe space, nice view #BC/BU",50437930,Misha,,Brighton,42.34091,-71.15012,Entire home/apt,,31,127,2021-08-13,1.31,2,0,0,STR-587989
11799953,Pristine private apt South End Walk everywhere,62835472,Maja,,South End,42.3428,-71.07836,Entire home/apt,225,29,64,2024-03-11,1.05,2,64,22,STR-545122
11813641,North End Luxurious Modern One Bedroom Condo-,10250257,Caroline,,North End,42.36538,-71.05159,Entire home/apt,130,91,22,2018-08-12,0.26,2,215,0,
11871190,Spacious loft in the quiet suburbs #2,7324551,Bo,,Brighton,42.3454,-71.1532,Shared room,38,30,15,2023-12-16,0.16,4,137,3,
11973196,630 Washington,50232369,Osvaldo,,Downtown,42.35308,-71.06179,Entire home/apt,,91,0,,,1,0,0,
12040113,"Cozy, Clean, Convenient. Private 4 rm, 2 bdrm APT",27842033,Bernard,,Mattapan,42.27178,-71.07731,Entire home/apt,,29,203,2024-01-30,2.52,2,6,3,STR-409168
12067685,Central sunny apt. (fun rugs),3981669,Katerina,,Chinatown,42.34942,-71.06341,Entire home/apt,,91,7,2017-04-18,0.07,1,0,0,
12103501,Inexpensive & Clean Private Bedroom!,16186589,Marie,,Dorchester,42.30586,-71.07225,Private room,40,30,16,2024-03-01,0.17,27,326,3,
12170576,The Metropolitan - in Roslindale,16853932,Joanne,,Roslindale,42.27995,-71.13042,Private room,,91,3,2018-10-28,0.05,1,89,0,
12175961,"""Short Steps to Shawmut T Red Line Stop!""",16186589,Marie,,Dorchester,42.28793,-71.06812,Private room,41,30,11,2023-07-10,0.11,27,329,1,
12191871,Luxury pet-friendly 2 bed by beautiful park!,314576,Josh,,Jamaica Plain,42.31081,-71.09804,Entire home/apt,134,2,252,2024-03-08,2.69,1,332,37,STR-480955
12205324,1BR in the heart of Back Bay,65632036,Michael,,Back Bay,42.35218,-71.08103,Entire home/apt,,91,0,,,1,0,0,
12232615,Nice Bedroom in Downtown Boston!,17893434,Christopher,,Downtown,42.35415,-71.0623,Private room,,91,0,,,1,0,0,
12253499,Cafe-Style Studio Allston Brookline,65973859,Saudiyah,,Allston,42.34981,-71.13209,Entire home/apt,,91,40,2019-02-17,0.41,1,0,0,
12264926,A studio in the heart of Back Bay,34078385,Matthew,,Back Bay,42.35307,-71.08224,Entire home/apt,,91,0,,,1,0,0,
12269155,Boston Apartment (North End),66084480,Richard,,Downtown,42.36332,-71.05897,Entire home/apt,105,29,402,2024-01-24,4.16,1,358,5,STR-409365
12287958,Copley Vacation Rental on the Park  w/ patio M325,32532791,Marie,,South End,42.34218,-71.07334,Entire home/apt,275,3,69,2023-10-24,0.72,6,155,9,STR-454027
12301279,Comfortable big three room,33787905,Henry,,Back Bay,42.35406,-71.07943,Entire home/apt,568,91,0,,,1,365,0,
12320063,room in beautiful house,66462220,Jana,,Mission Hill,42.33233,-71.10948,Private room,,91,3,2016-08-14,0.03,1,0,0,
12336281,Spacious loft in the quiet suburbs #3,7324551,Bo,,Brighton,42.34504,-71.15406,Shared room,35,60,18,2023-11-28,0.19,4,147,3,
12343708,Walk/Bus to Redline Renovated Easy to MIT/Harvard,18517776,Huggy,,Dorchester,42.30536,-71.07221,Private room,39,91,9,2017-10-19,0.09,31,365,0,
12344142,Top Rated Apartment! Exceptional Location!,10619687,Mechaal,,East Boston,42.37032,-71.03974,Entire home/apt,115,91,122,2023-12-14,1.66,1,168,2,
12351909,Freshly Renovated Studio close to T,18150109,Alex,,Roxbury,42.32818,-71.09547,Entire home/apt,,91,192,2019-11-13,1.99,5,163,0,
12372052,Apartment with 2-3 bedrooms-3 min to subway T stop,21745230,Jurek,,Charlestown,42.38348,-71.07678,Entire home/apt,130,29,63,2018-08-31,0.67,11,95,0,
12382239,2BR Luxury Apt - Downtown/West End,45824588,Matt,,Downtown,42.36588,-71.0613,Entire home/apt,,91,6,2016-07-22,0.06,1,0,0,
12409042,Close to Harvard - Zen Room Lic# STR383892,26956083,Todd,,Allston,42.3605,-71.12633,Private room,59,3,310,2024-02-03,3.24,5,71,38,STR-383892
12489916,Penthouse in Back Bay,65907845,Douglas,,Back Bay,42.35387,-71.07619,Entire home/apt,,91,10,2016-06-11,0.10,1,0,0,
12492474,Stay with Fun Family (queen size bed),67637928,Yuki,,Mattapan,42.27349,-71.07066,Private room,32,30,16,2023-05-07,0.17,5,93,1,
12496332,Sunny & Spacious room- South End,11556349,Ashley,,South End,42.33726,-71.07787,Private room,,91,0,,,1,0,0,
12581300,Private room in South Boston,68232240,Tyler,,South Boston,42.33118,-71.0535,Private room,,91,11,2016-07-26,0.12,1,0,0,
12599820,North End Furnished Condo!,68369590,David,,North End,42.36718,-71.05657,Entire home/apt,,91,2,2016-08-27,0.02,1,0,0,
12618291,The 1880 House: Historic Single Family Victorian!,68502098,Kristen,,West Roxbury,42.27947,-71.15314,Entire home/apt,750,30,12,2023-10-28,0.13,1,355,1,STR-397962
12672097,Boston Brownstone,46846483,Giannoula,,Fenway,42.34626,-71.09049,Entire home/apt,262,2,260,2024-03-10,3.16,1,8,40,STR-546276
12756776,Wonderful Boston apartment Sunny & Newly renovated,39932301,Ilan,,Roxbury,42.32647,-71.09557,Entire home/apt,200,91,17,2017-08-06,0.18,1,179,0,
12834650,Comfy room,9640446,Mitchel,,Brighton,42.35019,-71.16056,Private room,,91,11,2017-08-25,0.12,1,0,0,
12901078,Mahar family room,27871799,Althea,,Mattapan,42.27644,-71.07681,Private room,100,29,42,2020-02-17,0.44,6,285,0,STR-415845
12949270,"Elegant room, colorful artist home",18896448,Sandy,,Jamaica Plain,42.32068245245338,-71.11429829676271,Private room,99,91,12,2016-12-02,0.13,2,364,0,STR-523050
12949309,Luxury 2 Bedroom Steps from Rose Kennedy Greenway,22541573,Furnished Quarters,,Downtown,42.3529,-71.05992,Entire home/apt,345,32,2,2023-03-13,0.02,33,294,0,
12950332,Clean Large Room near Redline/Rail Peaceful Area,18517776,Huggy,,Dorchester,42.30536,-71.07221,Private room,39,91,9,2018-02-18,0.10,31,282,0,
13032590,3 bed apt next to T- fast wifi-off street parking,21745230,Jurek,,Charlestown,42.38187,-71.07734,Entire home/apt,189,1,522,2024-03-10,5.54,11,194,55,STR-383106
13044229,"Andrew Sq, South Boston - Modern Condo",72163500,Chris,,South Boston,42.32818,-71.05512,Entire home/apt,,91,18,2017-10-27,0.19,1,0,0,
13046581,Beautiful Apartment-5 Beds-Kitchen-Super Clean!,19488432,Julian,,West Roxbury,42.25979,-71.15911,Entire home/apt,103,3,248,2024-02-27,2.73,1,252,8,STR-391798
13062783,Boston bedroom near Fenway,44620221,Michael,,Mission Hill,42.33074,-71.10697,Private room,,91,4,2016-09-01,0.04,1,0,0,
13063952,3 min to T stop-Boston/Somerville/Cambridge access,21745230,Jurek,,Charlestown,42.38362,-71.07863,Private room,69,29,29,2023-11-24,0.31,11,94,2,
13077603,Big and comfortable room with queen bed.,67103816,Firlian,,Roxbury,42.31801,-71.09005,Private room,45,30,29,2023-11-15,0.30,10,137,3,
13082258,"47 Symphony Road, Apt 501",27569517,Anna,,Fenway,42.34353,-71.08998,Private room,,91,1,2016-06-14,0.01,1,0,0,
13083058,Sunny Studio at Fenway,48018479,Yining,,Fenway,42.34712,-71.1039,Entire home/apt,,91,12,2016-08-27,0.13,1,0,0,
13091712,Ideal for Families - Spacious Charlestown Townhome,54995023,Tim,,Charlestown,42.38061,-71.06905,Entire home/apt,529,2,59,2023-09-03,0.83,1,54,11,STR-388417
13166405,Spacious loft in the quiet suburbs #4,7324551,Bo,,Brighton,42.34636,-71.15563,Shared room,36,30,8,2023-07-31,0.09,4,191,3,
13173203,"Walk to MGH-Subway, stay in Boston's Little Italy",38997,Michelle,,North End,42.3665,-71.05428,Entire home/apt,112,32,40,2023-05-18,0.42,12,365,1,
13173362,"BACK BAY 2 blocks subway, 1 street to Newbury St",38997,Michelle,,Back Bay,42.34777,-71.08493,Entire home/apt,87,32,3,2023-06-10,0.06,12,240,1,
13188501,"Beacon Hill Studio, close to Mass Gen & T Station",38997,Michelle,,Beacon Hill,42.36104,-71.07129,Entire home/apt,150,32,15,2020-03-14,0.16,12,365,0,
13189564,Historic townhouse in center of Boston,50767440,Renee,,Downtown,42.36187,-71.05618,Entire home/apt,441,2,301,2024-03-13,3.22,1,30,41,STR-471118
13189819,new remodel bedroom,46580723,Zong,,Allston,42.360789309754104,-71.12973670176841,Private room,111,91,0,,,3,365,0,
13239143,Small Room Renovated House Walk/Bus to Redline,18517776,Huggy,,Dorchester,42.30536,-71.07221,Private room,35,91,7,2018-06-20,0.07,31,365,0,
13239882,Off-St. Parking Large Room Clean Renovated House,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,39,91,0,,,31,365,0,
13242393,Renovated House near Subway/Rail Everything New,18517776,Huggy,,Dorchester,42.30536,-71.07221,Private room,39,91,3,2017-06-29,0.03,31,365,0,
13249829,Sunny and renovated 2 BDR in Beacon Hill,741190,Vincent,,Beacon Hill,42.35964,-71.06967,Entire home/apt,,60,7,2019-08-28,0.07,1,0,0,
13249923,"Walk/Bus to Redline/Rail stations, Private Balcony",18517776,Huggy,,Dorchester,42.30536,-71.07221,Private room,39,91,3,2017-10-29,0.03,31,365,0,
13258244,Comfortable quite room.,67103816,Firlian,,Roxbury,42.31837,-71.09037,Private room,37,30,20,2023-12-01,0.21,10,112,3,
13298137,EZ to Downtown/Longwood Off-St Parking Renovated,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,37,91,2,2017-01-24,0.02,31,365,0,
13333623,Spacious One bedroom in South Boston's East side,17842524,Ryan,,South Boston,42.33234,-71.04269,Entire home/apt,,91,0,,,1,0,0,
13334098,3BR + Office Single Family in Jamaica Plain,1176152,Josh,,Jamaica Plain,42.30911,-71.11592,Entire home/apt,,91,3,2019-07-27,0.04,1,0,0,
13378923,Montgomery Place - Studio (Room 6),75997654,Kathe,,South End,42.34347,-71.07368,Entire home/apt,105,29,174,2023-12-16,1.86,3,159,5,
13378936,Montgomery Place - One Bedroom,75997654,Kathe,,South End,42.34347,-71.07368,Entire home/apt,145,29,143,2023-11-19,1.52,3,291,4,
13391640,Back Bay Apt - Close and Convenient to Everywhere,6032648,Madison,,Back Bay,42.35523,-71.07589,Entire home/apt,,91,10,2016-08-30,0.11,1,0,0,
13393418,*Airport\Dwtn\TDgarden\NorthEnd\Convention Ctr/T*,76181684,Sandra,,East Boston,42.37611,-71.03578,Entire home/apt,137,1,787,2024-03-19,8.42,1,103,123,STR-476125
13394184,East Boston Student Sublet $800/month,60246341,Seamus,,East Boston,42.36946,-71.03422,Private room,,91,0,,,1,0,0,
13422887,"Small Room, Off-St. Parking, AC, Renovated Clean",18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,35,91,1,2016-08-28,0.01,31,365,0,
13494185,Montgomery Place - Parlor Room (Room 2),75997654,Kathe,,South End,42.34382,-71.07368,Entire home/apt,75,29,179,2024-03-16,1.91,3,164,3,
13578425,"Small Room near Redline & Commuter Rail, Renovated",18517776,Huggy,,Dorchester,42.30536,-71.07221,Private room,35,91,2,2017-11-23,0.02,31,365,0,
13613229,~*30min to Downtown*~ THE COSMOPOLITAN,14016102,Jovan,,Hyde Park,42.26169,-71.11564,Entire home/apt,101,2,292,2024-03-18,3.45,3,270,49,STR-443131
13613812,A Very Large Room - Lt Green Room,18479599,Agnieszka,,Dorchester,42.32445,-71.05828,Private room,100,91,0,,,7,365,0,
13650313,Luxury 1 Bedroom in Heart of Back Bay,22541573,Furnished Quarters,,Fenway,42.34578,-71.08784,Entire home/apt,225,32,7,2023-01-16,0.08,33,302,0,
